Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
40,5,0,0,0,1,1,0,0,0,0,7
41,5,0,0,0,1,1,0,0,0,0,7
42,5,0,0,0,1,1,0,0,0,0,7
43,5,0,0,0,1,1,0,0,0,0,7
44,5,0,0,0,1,1,0,0,0,0,7
45,5,0,0,0,1,1,0,0,0,0,7
46,5,0,0,0,1,1,0,0,0,0,7
47,5,0,0,0,1,1,0,0,0,0,7
48,5,0,0,0,1,1,0,0,0,0,7
49,5,0,0,0,1,1,0,0,0,0,7
50,5,0,0,0,1,1,0,0,0,0,7
51,5,0,0,0,1,1,0,0,0,0,7
52,5,0,0,0,1,1,0,0,0,0,7
53,5,0,0,0,1,1,0,0,0,0,7
54,5,0,0,0,1,1,0,0,0,0,7
55,5,0,0,0,1,1,0,0,0,0,7
56,5,0,0,0,1,1,0,0,0,0,7
57,5,0,0,0,1,1,0,0,0,0,7
58,5,0,0,0,1,1,0,0,0,0,7
