Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
45,0,0,0,0,0,0,10,0,0,0,10
46,0,0,0,0,0,0,9,0,0,0,9
47,0,0,0,0,0,0,6,0,0,0,6
48,0,0,0,0,0,0,6,0,0,0,6
49,0,0,0,0,0,0,6,0,0,0,6
50,0,0,0,0,0,0,6,0,0,0,6
51,0,0,0,0,0,0,6,0,0,0,6
52,0,0,0,0,0,0,6,0,0,0,6
53,0,0,0,0,0,0,6,0,0,0,6
54,0,0,0,0,0,0,6,0,0,0,6
55,0,0,0,0,0,0,6,0,0,0,6
56,0,0,0,0,0,0,6,0,0,0,6
57,0,0,0,0,0,0,6,0,0,0,6
58,0,0,0,0,0,0,9,0,0,0,9
59,0,0,0,0,0,0,9,0,0,0,9
60,0,0,0,0,0,0,13,0,0,0,13
61,0,0,0,0,0,0,13,0,0,0,13
62,0,0,0,0,0,0,13,0,0,0,13
63,0,0,0,0,0,0,13,0,0,0,13
64,0,0,0,0,0,0,183,0,0,0,183
65,0,0,0,0,0,0,17,0,0,0,17
